...1,S_ID,session,Run,block,trial,StimType,OrderCond,Name,NameFreq,RespOrder,NameFoil1,NameFoil2,NameDistractor1,NameDistractor2,DistractorNameFreq1,DistractorNameFreq2,Accuracy,Foil,Distractor,RT,RTonset,rpress,lpress,Confidence,ConfidenceRT,rConf
148,1,1,1,10,4,1,1,CARWYN,40,8,NELSON,ANTON,DEREK,BERNARD,40,23,1,NA,NA,4.8876350999999,2.01259819999541,1,2,1,0.341751699997985,1
149,1,1,1,10,5,1,6,SHANNEN,51,15,AIMEE,NIAMH,LYNDSEY,ZAHRA,50,106,0,0,1,3.65708029999951,0.91325009999855,2,0,1,0.490248599999177,1
150,1,1,1,10,6,1,2,SAFIA,41,14,PAISLEY,ZAINAB,SAMINA,CLARA,41,107,1,NA,NA,6.63060689999838,3.236023999998,0,1,1,0.297383000004629,1
151,1,1,1,10,7,1,4,PAISLEY,40,13,AUTUMN,JENNA,SAVANNA,HANNAH,40,5916,1,NA,NA,6.07003680000344,4.66160390000005,4,1,2,1.05527760000405,2
152,1,1,1,10,8,1,4,NIAMH,381,6,ZAINAB,AUTUMN,ANNABEL,ATLANTA,380,103,0,1,0,4.87334530000226,0.0447436999966158,0,0,1,0.445969899999909,1
153,1,1,1,10,9,1,2,AUTUMN,80,10,SHANNEN,SAFIA,EVELYN,ROSALYN,80,15,1,NA,NA,4.69718310000462,0.0388371999943047,0,0,1,0.99965940000402,1
154,1,1,1,10,10,1,1,EDDIE,34,11,CARWYN,KEATON,RISHI,RONALD,34,21,1,NA,NA,2.40906240000186,0.49814069999411,1,0,4,1.16322479999508,4
155,1,1,1,10,11,1,7,ANTON,76,12,JAMIE,QASIM,COLIN,SHANE,76,846,1,NA,NA,2.66852199999994,0.828774399997201,3,0,4,0.819481799997448,4
156,1,1,1,10,12,1,7,JAMIE,2688,16,KEATON,EDDIE,ANDREW,DAMON,2676,136,0,0,1,5.81153469999845,1.87606220000453,2,0,1,0.443408299994189,1
157,1,1,1,10,13,1,3,NELSON,17,9,EDDIE,CARWYN,OAKLEY,BRANDON,17,1337,1,NA,NA,3.39015350000409,0.0407248999981675,0,0,4,1.06622989999596,4
158,1,1,1,10,14,1,6,JENNA,289,1,NIAMH,AIMEE,"NADIA",BRIDGET,285,56,1,NA,NA,3.45194130000164,1.17634189999808,2,0,1,1.69537300000229,1
159,1,1,1,10,15,1,2,ZAINAB,154,7,JENNA,PAISLEY,FATIMA,HONOR,153,43,1,NA,NA,6.95712110000022,3.83000739999989,3,1,1,0.509956900001271,1
160,1,1,1,10,16,1,5,QASIM,73,5,ANTON,HYWEL,REISS,EDGAR,73,13,1,NA,NA,1.52464320000581,0.029954199999338,0,0,3,1.35957179999969,3
161,1,1,1,11,1,1,3,FABIAN,61,2,RIKESH,CLAYTON,HAROON,MASON,61,320,0,1,0,5.25429849999637,3.31379649999872,4,2,1,0.338680199994997,1
162,1,1,1,11,2,1,7,TREVOR,21,11,STEWART,RUPERT,CARTER,VISHAL,20,47,1,NA,NA,2.61811889999808,0.717591399996309,1,0,3,0.618875799998932,3
163,1,1,1,11,3,1,8,MELISSA,1282,14,SOPHIE,AALIYAH,GEMMA,KEIRA,1261,94,1,NA,NA,3.75146880000102,0.753723199995875,0,1,2,0.731580400002713,2
164,1,1,1,11,4,1,4,KIRSTY,1202,6,TILLY,SOPHIE,JASMINE,KELSEY,1145,438,1,NA,NA,2.44117420000111,0.0408820000011474,0,0,2,0.959963699999207,2
165,1,1,1,11,5,1,5,MURRAY,38,15,CLAYTON,TREVOR,ALLAN,ROGER,37,22,1,NA,NA,2.5549927999964,0.316873000003397,0,1,1,0.394066200002271,1
166,1,1,1,11,6,1,3,STEWART,64,16,FABIAN,ARJAN,KELVIN,DAMIEN,63,90,1,NA,NA,2.48130780000065,0.351838199996564,0,1,1,0.347240900002362,1
167,1,1,1,11,7,1,6,MATILDA,200,7,MELISSA,KIRSTY,SHANICE,PIPPA,200,35,0,1,0,4.29091530000005,2.49419110000599,3,0,1,0.337673499998346,1
168,1,1,1,11,8,1,7,RUPERT,71,4,ETHAN,FABIAN,GRAHAM,CASSIUS,70,9,1,NA,NA,4.28300160000072,1.59254260000307,0,1,1,0.297026700005517,1
169,1,1,1,11,9,1,1,ARJAN,19,10,RUPERT,RIKESH,AUSTEN,JARVIS,19,37,1,NA,NA,3.23092069999984,1.33637759999692,0,1,1,0.614410900001531,1
170,1,1,1,11,10,1,2,AALIYAH,111,9,MATILDA,TILLY,ANISHA,KARINA,111,65,1,NA,NA,3.23792559999856,0.966392499998619,2,0,2,1.11658650000027,2
171,1,1,1,11,11,1,3,RIKESH,18,1,DOMINIC,ETHAN,ROLAND,VINAY,18,26,1,NA,NA,4.67193570000381,1.46860529999685,1,0,1,0.287202499996056,1
172,1,1,1,11,12,1,3,CLAYTON,55,8,ARJAN,DOMINIC,TYRELL,BILAL,55,144,1,NA,NA,2.9068952000016,0.849955099998624,3,0,3,0.857440300002054,3
173,1,1,1,11,13,1,2,TILLY,105,12,KIRSTY,MELISSA,ATLANTA,DANNI,103,98,0,1,0,5.27434189999622,2.13050350000412,3,0,1,0.291923699995095,1
174,1,1,1,11,14,1,5,ETHAN,604,13,TREVOR,MURRAY,ZACHARY,LLOYD,574,299,0,0,1,4.50243819999741,0.696403800000553,2,0,1,0.27837290000025,1
175,1,1,1,11,15,1,6,SOPHIE,7087,5,AALIYAH,MATILDA,CHLOE,FIONA,6824,278,0,1,0,4.34795149999991,0.0644395999988774,0,0,2,1.52811050000309,2
176,1,1,1,11,16,1,3,DOMINIC,1519,3,MURRAY,STEWART,BRANDON,DOUGLAS,1337,142,1,NA,NA,1.6397031000015,0.03626549999899,0,0,3,1.1260672999997,3
177,1,1,1,12,1,1,5,XAVIER,58,8,MALCOLM,MARTIN,ADNAN,STUART,57,405,0,1,0,2.91217759999563,0.462611499999184,0,1,1,0.994981799995003,1
178,1,1,1,12,2,1,6,MARIA,511,4,CHANEL,KERRY,STACEY,JORDANA,509,26,1,NA,NA,1.82143779999751,0.415604200003145,0,1,4,0.855758700003207,4
179,1,1,1,12,3,1,8,ADELE,144,9,MARIA,TONICHA,CONNIE,SASHA,144,333,0,1,0,3.45151479999913,0.0400267000004533,0,0,1,0.368744499995955,1
180,1,1,1,12,4,1,2,ANIKA,52,2,ADELE,CHANEL,ASHLEA,SAIRA,52,73,1,NA,NA,3.13266879999719,2.07596619999822,0,1,3,0.809247600001981,3
181,1,1,1,12,5,1,5,MALCOLM,39,7,AHMAD,KIERAN,ADEEL,JUSTIN,38,182,0,1,0,3.64702340000076,1.18205869999656,0,1,1,0.498676099996374,1
182,1,1,1,12,6,1,5,ARRAN,153,10,BRENT,AHMAD,FELIX,BUSTER,149,33,0,0,1,1.85117979999632,0.352082299999893,0,1,1,0.560826900000393,1
183,1,1,1,12,7,1,7,AHMAD,57,15,XAVIER,MALCOLM,AKASH,TARAN,57,31,0,1,0,2.71976250000444,0.0394088000030024,0,0,1,0.456467399999383,1
184,1,1,1,12,8,1,3,MARTIN,435,13,FRANKIE,ARRAN,STUART,FINLAY,405,78,0,1,0,3.93137999999453,0.904904399998486,3,0,1,0.294843799994851,1
185,1,1,1,12,9,1,6,JEMIMA,177,16,ANIKA,SIONED,MARYAM,ANGELA,176,87,1,NA,NA,4.3271808999998,1.1764234000002,3,1,1,0.32946030000312,1
186,1,1,1,12,10,1,3,FRANKIE,115,6,ARRAN,BRENT,JUNAID,CLIVE,114,16,0,0,1,3.69490189999487,0.0610709999964456,0,0,1,0.283933799997612,1
187,1,1,1,12,11,1,1,KIERAN,2882,5,MARTIN,XAVIER,"NATHAN",MONTEL,2744,57,1,NA,NA,1.54420789999858,0.360119400000258,0,1,2,1.07607520000602,2
188,1,1,1,12,12,1,4,KERRY,333,1,SIONED,MARIA,SASHA,ANNIE,333,389,1,NA,NA,3.18321149999974,0.800663699999859,1,0,2,0.949486000004981,2
189,1,1,1,12,13,1,4,CHANEL,116,14,TONICHA,ANIKA,FAITH,ALISON,116,181,1,NA,NA,2.18669400000363,0.0361549000008381,0,0,4,0.778080000003683,4
190,1,1,1,12,14,1,4,TONICHA,45,11,KERRY,JEMIMA,CELIA,TAYLA,44,129,0,1,0,3.51887169999827,0.843042799999239,1,0,1,0.2751786000008,1
191,1,1,1,12,15,1,2,SIONED,42,3,JEMIMA,ADELE,STELLA,FATIMA,42,153,1,NA,NA,3.69320190000144,0.97951589999866,3,0,2,0.893541600002209,2
192,1,1,1,12,16,1,5,BRENT,16,12,KIERAN,FRANKIE,BROOK,ORLANDO,16,18,1,NA,NA,3.06477910000103,0.849406799999997,2,0,1,0.959355800005142,1
193,1,1,2,2,1,1,3,ARONAS,44,8,AINSLEY,KAINE,MALIK,SANDEEP,44,25,1,NA,NA,3.26246209999954,0.741063499997836,2,0,NA,NA,3
194,1,1,2,2,2,1,1,CIARAN,278,11,HECTOR,REUBEN,FRASER,LORENZO,278,36,0,0,1,5.03432379999867,0.56937150000158,1,0,NA,NA,1
195,1,1,2,2,3,1,8,PALOMA,38,2,LAUREN,ELLIE,CALLIE,ADINA,37,20,1,NA,NA,3.65271840000059,1.59498780000285,3,1,NA,NA,3
196,1,1,2,2,4,1,7,DILLON,174,16,KAINE,AINSLEY,FRANCIS,LUCIEN,172,16,NA,NA,NA,NA,NA,3,0,NA,NA,1
197,1,1,2,2,5,1,8,JAZMIN,62,6,HAYLEY,TALIA,MAXINE,KAYLEY,62,127,1,NA,NA,3.71270829999412,0.372886299999664,0,1,NA,NA,1
198,1,1,2,2,6,1,7,HAMZA,220,7,DILLON,HECTOR,ANTONY,ARCHIE,217,169,1,NA,NA,3.58120150000468,0.380921199997829,0,1,NA,NA,3
199,1,1,2,2,7,1,6,TALIA,86,5,ELLIE,JAZMIN,HALIMA,FFION,85,201,0,0,1,3.17527559999871,0.464189199999964,1,0,NA,NA,2
200,1,1,2,2,8,1,4,BONNIE,95,3,JAZMIN,PALOMA,WHITNEY,MARNIE,95,41,1,NA,NA,4.20424420000199,1.37138019999838,2,0,NA,NA,4
201,1,1,2,2,9,1,1,HECTOR,29,10,CIARAN,ARONAS,MIKEY,QUINN,29,10,0,1,0,4.06676629999856,0.0489063999993959,0,0,NA,NA,1
202,1,1,2,2,10,1,5,KAINE,79,13,REUBEN,HAMZA,TERRY,SHELDON,79,52,0,0,1,6.13607140000386,0.634120099995926,2,0,NA,NA,1
203,1,1,2,2,11,1,3,AINSLEY,43,15,ARONAS,DILLON,LAURIE,VINCENT,43,117,0,1,0,7.35787470000651,2.05287449999742,3,0,NA,NA,3
204,1,1,2,2,12,1,8,HAYLEY,1088,12,PRIYA,BONNIE,HARRIET,MARYAM,1046,176,0,0,1,4.81954920000135,1.34798050000245,1,0,NA,NA,1
205,1,1,2,2,13,1,4,LAUREN,6299,1,TALIA,PRIYA,HANNAH,EBONY,5916,200,1,NA,NA,4.64772320000338,0.917805100005353,1,0,NA,NA,2
206,1,1,2,2,14,1,2,PRIYA,101,4,PALOMA,LAUREN,KIRBY,DARCY,100,107,1,NA,NA,3.62957299999835,0.0376430999967852,0,0,NA,NA,3
207,1,1,2,2,15,1,8,ELLIE,1900,14,BONNIE,HAYLEY,"NATASHA",ROBYN,1751,683,0,1,0,6.23848930000531,0.646353499992983,1,0,NA,NA,1
208,1,1,2,2,16,1,3,REUBEN,160,9,HAMZA,CIARAN,JARED,LEONARD,158,39,1,NA,NA,5.44152150000446,1.74133360000269,1,2,NA,NA,1
209,1,1,2,7,1,1,1,HAIDER,51,3,ALBERT,AYDEN,VICTOR,LEWIS,51,3569,0,0,1,6.06714650000504,2.25295700000424,3,0,NA,NA,1
210,1,1,2,7,2,1,4,BETHANY,4271,1,CHARIS,LAILA,GEORGIA,STORM,3723,36,1,NA,NA,4.78586080000241,2.04224049999902,3,0,NA,NA,2
211,1,1,2,7,3,1,1,ALBERT,110,13,AYDEN,FREDDIE,BAILEY,CHARLES,109,1738,0,1,0,4.45002089999616,0.908079400003771,0,1,NA,NA,1
212,1,1,2,7,4,1,8,LAILA,35,5,KRISTY,CARLY,PIPPA,TANYA,35,169,1,NA,NA,5.84929269999702,0.58505249999871,2,0,NA,NA,1
213,1,1,2,7,5,1,6,FARZANA,45,6,AYSHA,ROSANNA,LIANNE,TAMARA,45,397,1,NA,NA,4.96467139999731,0.381332599994494,1,0,NA,NA,2
214,1,1,2,7,6,1,8,BRONTE,59,12,BETHANY,AYSHA,FEARNE,LIBBY,143,191,1,NA,NA,4.39855910000188,1.10843240000395,3,0,NA,NA,3
215,1,1,2,7,7,1,4,KRISTY,39,4,ROSANNA,JOANNA,LUISA,RACHEL,39,2105,NA,NA,NA,NA,NA,1,2,NA,NA,1
216,1,1,2,7,8,1,7,AYDEN,27,14,HAIDER,HARRIS,NICKY,GLENN,27,100,0,0,1,3.99024899999495,2.02840599999763,1,0,NA,NA,1
217,1,1,2,7,9,1,5,FREDDIE,89,2,HARRIS,ALBERT,FRANK,GILES,86,47,0,1,0,5.6494118000046,1.62271909999981,2,0,NA,NA,1
218,1,1,2,7,10,1,8,CHARIS,52,9,JOANNA,FARZANA,LARISSA,SIMRAN,51,240,0,1,0,6.52931750000425,0.547891800000798,1,0,NA,NA,1
219,1,1,2,7,11,1,8,ROSANNA,99,11,REBECCA,CHARIS,DANNI,ABBIE,98,1297,1,NA,NA,5.51983289999771,0.82472240000061,0,1,NA,NA,3
220,1,1,2,7,12,1,2,REBECCA,5828,8,FARZANA,BRONTE,MEGAN,HEIDI,4948,193,1,NA,NA,3.22120119999454,1.15301460000046,3,0,NA,NA,4
221,1,1,2,7,13,1,6,CARLY,235,10,BRONTE,BETHANY,SADIE,SAVANNA,235,40,1,NA,NA,6.07891279999603,2.14146430000255,1,1,NA,NA,2
222,1,1,2,7,14,1,2,AYSHA,94,7,LAILA,REBECCA,KEIRA,DOROTHY,94,18,1,NA,NA,6.09264699999767,1.39974689999508,3,0,NA,NA,3
223,1,1,2,7,15,1,3,HARRIS,42,15,FREDDIE,HAIDER,MICAH,TERRY,42,79,0,0,1,4.18085500000598,0.0578297000029124,0,0,NA,NA,1
224,1,1,2,7,16,1,6,JOANNA,374,16,CARLY,KRISTY,ALISHA,TIANA,363,33,1,NA,NA,2.61281529999542,0.550876000001153,1,0,NA,NA,2
225,1,1,2,11,1,1,3,CLAYTON,55,10,DOMINIC,RIKESH,TYRELL,BILAL,55,144,1,NA,NA,2.48346460000175,0.559207700003753,0,1,NA,NA,3
226,1,1,2,11,2,1,8,MELISSA,1282,9,KIRSTY,MATILDA,GEMMA,KEIRA,1261,94,1,NA,NA,6.25906430000032,2.27683500000421,4,1,NA,NA,2
227,1,1,2,11,3,1,3,RIKESH,18,11,TREVOR,STEWART,ROLAND,VINAY,18,26,0,0,1,6.89784740000323,1.52196910000202,2,1,NA,NA,1
228,1,1,2,11,4,1,7,TREVOR,21,14,STEWART,ARJAN,CARTER,VISHAL,20,47,1,NA,NA,5.7593893000012,2.08143579999887,4,1,NA,NA,3
229,1,1,2,11,5,1,6,MATILDA,200,3,AALIYAH,KIRSTY,SHANICE,PIPPA,200,35,0,1,0,5.56505770000513,3.2943152999942,2,2,NA,NA,1
230,1,1,2,11,6,1,2,AALIYAH,111,8,TILLY,MELISSA,ANISHA,KARINA,111,65,1,NA,NA,2.75557929999923,0.708307000000787,1,0,NA,NA,2
231,1,1,2,11,7,1,5,ETHAN,604,1,RIKESH,TREVOR,ZACHARY,LLOYD,574,299,0,1,0,4.85537969999859,0.0666402999995626,0,0,NA,NA,1
232,1,1,2,11,8,1,3,STEWART,64,16,RUPERT,ETHAN,KELVIN,DAMIEN,63,90,1,NA,NA,6.76831279999897,1.28772809999646,2,1,NA,NA,1
233,1,1,2,11,9,1,4,KIRSTY,1202,5,MELISSA,SOPHIE,JASMINE,KELSEY,1145,438,1,NA,NA,4.23667160000332,0.650216200003342,2,0,NA,NA,2
234,1,1,2,11,10,1,1,ARJAN,19,2,FABIAN,MURRAY,AUSTEN,JARVIS,19,37,NA,NA,NA,NA,NA,0,1,NA,NA,1
235,1,1,2,11,11,1,7,RUPERT,71,15,ARJAN,FABIAN,GRAHAM,CASSIUS,70,9,NA,NA,NA,NA,NA,2,0,NA,NA,1
236,1,1,2,11,12,1,6,SOPHIE,7087,7,MATILDA,TILLY,CHLOE,FIONA,6824,278,0,1,0,3.75159269999858,0.0428812000027392,0,0,NA,NA,2
237,1,1,2,11,13,1,3,FABIAN,61,12,ETHAN,RUPERT,HAROON,MASON,61,320,0,1,0,4.79314439999871,1.11900500000047,1,0,NA,NA,1
238,1,1,2,11,14,1,2,TILLY,105,6,SOPHIE,AALIYAH,ATLANTA,DANNI,103,98,0,0,1,6.10656100000051,2.39615970000159,0,1,NA,NA,1
239,1,1,2,11,15,1,5,MURRAY,38,13,CLAYTON,DOMINIC,ALLAN,ROGER,37,22,0,0,1,5.39548520000244,1.11530340000172,1,0,NA,NA,1
240,1,1,2,11,16,1,3,DOMINIC,1519,4,MURRAY,CLAYTON,BRANDON,DOUGLAS,1337,142,1,NA,NA,4.05202120000467,2.00234009999986,3,0,NA,NA,3
241,1,1,2,3,1,1,7,MARIO,20,10,MAXIM,MARCO,VIVEK,JIMMY,20,80,1,NA,NA,5.86265160000039,3.11074590000499,1,2,NA,NA,2
242,1,1,2,3,2,1,3,MAXIM,36,11,MARIO,TYRONE,TARIQ,RALPH,36,47,1,NA,NA,4.71885539999494,1.76281610000296,2,0,NA,NA,2
243,1,1,2,3,3,1,6,HUMAIRA,46,16,LIBERTY,CATRIN,JAIME,SYDNEY,46,98,1,NA,NA,7.09902650000004,3.14686419999634,0,1,NA,NA,1
244,1,1,2,3,4,1,2,LIBERTY,144,5,ELYSIA,JAYDE,HAZEL,SHELLEY,141,84,1,NA,NA,3.14386930000182,1.39573079999536,1,0,NA,NA,3
245,1,1,2,3,5,1,2,ELYSIA,72,3,MARIE,LIBERTY,HAFSA,HALIMA,72,85,1,NA,NA,7.35585070000525,3.70290109999769,3,0,NA,NA,3
246,1,1,2,3,6,1,5,ADRIAN,155,8,JOHNNY,DONALD,BLAKE,HENRY,154,1135,0,0,1,4.89483309999923,0.275401999999303,1,0,NA,NA,2
247,1,1,2,3,7,1,3,TYRONE,117,9,AWAIS,JOHNNY,VINCENT,FREDDY,117,25,1,NA,NA,3.50622399999702,1.23832530000072,0,1,NA,NA,4
248,1,1,2,3,8,1,3,MARCO,76,14,DONALD,MARIO,ISMAIL,FRANCIS,75,172,0,1,0,5.59397360000003,1.29530289999821,3,0,NA,NA,3
249,1,1,2,3,9,1,8,JAYDE,58,1,CATRIN,SUSAN,VICKY,CECILIA,58,27,1,NA,NA,6.12827680000191,1.39134229999763,3,0,NA,NA,1
250,1,1,2,3,10,1,6,JESSIE,194,15,JAYDE,ELYSIA,HEIDI,PORTIA,193,28,0,1,0,6.74298719999933,3.61450579999655,1,1,NA,NA,2
251,1,1,2,3,11,1,3,JOHNNY,32,7,TYRONE,ADRIAN,MILAN,AYRTON,32,37,1,NA,NA,6.20170510000025,3.1963781999948,4,1,NA,NA,2
252,1,1,2,3,12,1,1,AWAIS,50,12,MARCO,MAXIM,MARLEY,TUDOR,50,15,0,0,1,6.71973029999936,4.93800459999329,2,3,NA,NA,1
253,1,1,2,3,13,1,4,CATRIN,102,2,JESSIE,MARIE,LOREN,ISOBEL,102,522,1,NA,NA,2.71698159999505,0.474116299999878,1,0,NA,NA,3
254,1,1,2,3,14,1,8,SUSAN,82,6,HUMAIRA,JESSIE,PENNY,KEISHA,81,37,0,1,0,5.75548749999871,1.93251410000084,2,1,NA,NA,1
255,1,1,2,3,15,1,7,DONALD,23,13,ADRIAN,AWAIS,GERALD,CALLUM,23,4281,0,0,1,6.27598020000005,5.5557353999975,4,4,NA,NA,1
256,1,1,2,3,16,1,2,MARIE,129,4,SUSAN,HUMAIRA,TAYLA,MABEL,129,17,0,0,1,5.62832619999972,1.66399660000025,1,0,NA,NA,1
257,1,1,2,12,1,1,2,ANIKA,52,11,ADELE,CHANEL,ASHLEA,SAIRA,52,73,1,NA,NA,5.40493459999561,1.77968380000675,4,0,NA,NA,3
258,1,1,2,12,2,1,4,KERRY,333,10,TONICHA,JEMIMA,SASHA,ANNIE,333,389,0,0,1,4.27824339999643,1.33675559999392,1,0,NA,NA,2
259,1,1,2,12,3,1,3,FRANKIE,115,8,MARTIN,MALCOLM,JUNAID,CLIVE,114,16,0,1,0,6.02932770000189,2.52794670000003,0,1,NA,NA,1
260,1,1,2,12,4,1,1,KIERAN,2882,2,BRENT,ARRAN,"NATHAN",MONTEL,2744,57,0,1,0,7.10907069999666,2.81582109999727,4,2,NA,NA,2
261,1,1,2,12,5,1,6,MARIA,511,3,CHANEL,SIONED,STACEY,JORDANA,509,26,1,NA,NA,1.95282729999599,0.0600803999986965,0,0,NA,NA,4
262,1,1,2,12,6,1,2,SIONED,42,12,KERRY,ANIKA,STELLA,FATIMA,42,153,1,NA,NA,5.01656159999402,2.37581239999417,3,0,NA,NA,2
263,1,1,2,12,7,1,7,AHMAD,57,16,MALCOLM,FRANKIE,AKASH,TARAN,57,31,0,1,0,4.94618089999858,3.97230950000085,3,1,NA,NA,1
264,1,1,2,12,8,1,8,ADELE,144,1,MARIA,TONICHA,CONNIE,SASHA,144,333,0,1,0,5.01293299999816,1.36931650000042,2,0,NA,NA,1
265,1,1,2,12,9,1,4,CHANEL,116,14,ANIKA,KERRY,FAITH,ALISON,116,181,1,NA,NA,2.65511939999851,0.969484799999918,3,0,NA,NA,4
266,1,1,2,12,10,1,4,TONICHA,45,5,JEMIMA,ADELE,CELIA,TAYLA,44,129,0,1,0,6.18153580000217,5.30061260000366,1,1,NA,NA,1
267,1,1,2,12,11,1,3,MARTIN,435,4,ARRAN,BRENT,STUART,FINLAY,405,78,0,0,1,6.71590580000338,3.2295723999996,1,2,NA,NA,1
268,1,1,2,12,12,1,5,ARRAN,153,7,AHMAD,XAVIER,FELIX,BUSTER,149,33,0,1,0,6.00282699999661,2.2081846000001,2,0,NA,NA,1
269,1,1,2,12,13,1,5,MALCOLM,39,9,KIERAN,MARTIN,ADEEL,JUSTIN,38,182,0,0,1,6.43874219999998,2.32331659999909,1,0,NA,NA,1
270,1,1,2,12,14,1,6,JEMIMA,177,6,SIONED,MARIA,MARYAM,ANGELA,176,87,1,NA,NA,4.61988199999905,0.974473100002797,0,1,NA,NA,1
271,1,1,2,12,15,1,5,BRENT,16,13,XAVIER,KIERAN,BROOK,ORLANDO,16,18,1,NA,NA,4.23510010000609,1.11454830000002,2,1,NA,NA,1
272,1,1,2,12,16,1,5,XAVIER,58,15,FRANKIE,AHMAD,ADNAN,STUART,57,405,1,NA,NA,5.16977630000474,2.09924979999778,0,1,NA,NA,1
273,1,1,2,6,1,1,1,TRAVIS,205,1,CHESTER,WESLEY,LUCAS,ANTONY,202,217,0,0,1,4.64019589999953,1.73615129999962,1,1,NA,NA,1
274,1,1,2,6,2,1,7,LEYTON,16,2,TRAVIS,BARNEY,LUCIEN,LUCAS,16,202,0,1,0,4.92838699999993,1.06156159999955,3,0,NA,NA,1
275,1,1,2,6,3,1,4,LOUISE,1309,9,KAREN,SUMMER,ABBIE,TRACY,1297,34,1,NA,NA,3.43899989999773,0.0633067999951891,0,0,NA,NA,4
276,1,1,2,6,4,1,3,MITCHEL,54,8,FAHIM,LEYTON,JACQUES,OLIVIER,53,10,1,NA,NA,4.2734610999978,1.84396830000333,1,0,NA,NA,1
277,1,1,2,6,5,1,8,KAREN,76,15,ELISE,AILISH,KYLIE,SAMINA,76,41,0,1,0,6.76364720000129,0.801179200003389,1,0,NA,NA,2
278,1,1,2,6,6,1,6,AILISH,38,14,LETITIA,KAREN,JAYNE,CONNIE,38,144,0,0,1,5.34430779999821,1.39168990000326,4,0,NA,NA,2
279,1,1,2,6,7,1,6,LETITIA,44,16,MADDIE,ELENA,MAISY,LEANNA,44,40,0,1,0,5.06034409999847,0.0408868000013172,0,0,NA,NA,2
280,1,1,2,6,8,1,7,BARNEY,37,5,WESLEY,MITCHEL,CARLOS,ALLAN,37,37,0,0,1,3.73290040000575,0.0401258000056259,0,0,NA,NA,1
281,1,1,2,6,9,1,4,SUMMER,203,13,LOUISE,MARGOT,DEANNA,ANDREA,202,74,1,NA,NA,3.47669129999849,3.08905599999707,2,2,NA,NA,3
282,1,1,2,6,10,1,5,FAHIM,24,7,MITCHEL,TRAVIS,JERRY,RAYMOND,24,78,0,0,1,6.76636999999755,2.04065459999401,2,1,NA,NA,3
283,1,1,2,6,11,1,8,ELISE,253,12,MARGOT,LETITIA,KATRINA,BECKY,251,146,NA,NA,NA,NA,NA,4,2,NA,NA,3
284,1,1,2,6,12,1,6,MADDIE,37,11,AILISH,ELISE,MIKAELA,CAMILLA,37,62,0,1,0,5.33743820000382,3.7085836000042,1,0,NA,NA,1
285,1,1,2,6,13,1,1,CHESTER,24,10,BARNEY,FAHIM,DERRY,BARRY,24,45,0,1,0,7.49700440000015,6.2884161999973,2,1,NA,NA,2
286,1,1,2,6,14,1,4,MARGOT,293,6,ELENA,MADDIE,HENNA,MAISIE,82,335,1,NA,NA,3.43418850000307,0.938929399999324,2,0,NA,NA,1
287,1,1,2,6,15,1,2,ELENA,213,3,SUMMER,LOUISE,VANESSA,ROISIN,213,134,NA,NA,NA,NA,NA,4,1,NA,NA,2
288,1,1,2,6,16,1,7,WESLEY,185,4,LEYTON,CHESTER,JUSTIN,MAXWELL,182,160,0,0,1,7.30743490000168,2.83383590000449,3,1,NA,NA,2
289,1,1,2,9,1,1,7,HASAN,123,8,WILLIAM,CHASE,FERGUS,KEVIN,120,250,1,NA,NA,3.49448539999867,0.0323740000021644,0,0,NA,NA,1
290,1,1,2,9,2,1,6,"NATALIE",1393,2,CARLA,BRYONY,JODIE,EMILY,1354,6415,0,1,0,4.17692730000272,1.05565249999927,3,0,NA,NA,1
291,1,1,2,9,3,1,4,PAIGE,2052,4,BRYONY,ELISHA,MOLLY,FLORA,2026,101,1,NA,NA,4.3686916000006,1.62339369999972,1,0,NA,NA,1
292,1,1,2,9,4,1,6,ELISHA,240,1,PAIGE,SEREN,SIMRAN,KATHRYN,240,635,1,NA,NA,7.65419119999569,4.11561420000362,1,1,NA,NA,1
293,1,1,2,9,5,1,7,DAFYDD,84,3,DONOVAN,HASAN,ROBSON,RICKY,84,242,1,NA,NA,3.2567538000003,0.911418299998331,0,1,NA,NA,3
294,1,1,2,9,6,1,2,CARLA,230,11,SEREN,PAIGE,KIRSTEN,AOIFE,225,71,1,NA,NA,3.88867040000332,0.0562347000013688,0,0,NA,NA,1
295,1,1,2,9,7,1,1,ANDRE,167,16,PERRY,DONOVAN,JESSE,MILES,161,223,1,NA,NA,7.31924789999903,5.38245070000266,3,1,NA,NA,4
296,1,1,2,9,8,1,3,EMILIO,25,5,HASAN,PERRY,FREDDY,JUNAID,25,114,0,0,1,4.91899779999949,0.0421021000001929,0,0,NA,NA,2
297,1,1,2,9,9,1,5,WILLIAM,4269,10,LESLIE,ANDRE,MICHAEL,AKASH,4187,57,1,NA,NA,4.0765229000026,0.960757500004547,1,1,NA,NA,3
298,1,1,2,9,10,1,7,DONOVAN,24,12,ANDRE,LESLIE,EAMON,KENNY,24,33,1,NA,NA,5.05222459999641,0.661589799994545,2,0,NA,NA,3
299,1,1,2,9,11,1,8,LACEY,85,7,"NATALIE",CARLA,SHELLEY,ROSIE,84,879,1,NA,NA,4.66719010000088,1.61321820000012,1,2,NA,NA,2
300,1,1,2,9,12,1,1,CHASE,17,6,DAFYDD,EMILIO,CHRIS,FELIX,17,149,0,1,0,5.54772019999655,3.16192080000474,3,1,NA,NA,1
